nsentry16_2016_02_24__05h00m00s

Time (Date hh:mm:ss.ms)	 L-Max dB -A 	 LEQ dB -A 	 L-Min dB -A 	
2016/02/24 09:57:42.000	60.340074	59.839406	59.038163	
2016/02/24 09:57:43.000	61.741582	60.440199	59.238496	
2016/02/24 09:57:44.000	64.943649	63.242740	61.341200	
2016/02/24 09:57:45.000	69.944945	67.844572	64.743559	
2016/02/24 09:57:46.000	81.545503	78.345458	70.044959	
2016/02/24 09:57:47.000	82.545512	77.345436	71.845158	
2016/02/24 09:57:48.000	71.745149	68.744754	67.644527	
2016/02/24 09:57:49.000	67.844572	66.744292	66.244139	
2016/02/24 09:57:50.000	68.444698	67.944595	67.144402	
2016/02/24 09:57:51.000	68.444698	67.944595	67.244428	
2016/02/24 09:57:52.000	68.344678	68.144637	67.544503	
2016/02/24 09:57:53.000	69.744917	69.244840	68.344678	
2016/02/24 09:57:54.000	72.045175	71.345110	69.444872	
2016/02/24 09:57:55.000	72.945244	72.745230	71.945167	
2016/02/24 09:57:56.000	73.345271	72.745230	72.345200	
2016/02/24 09:57:57.000	78.145454	76.045398	73.645289	
2016/02/24 09:57:58.000	79.345476	78.245456	77.545441	
2016/02/24 09:57:59.000	81.845506	80.345490	77.245433	
